"id","city_id:id","name","code"
res_city_district_191403,l10n_ve_pad.res_city_1914,Doradas,191403
res_city_district_191404,l10n_ve_pad.res_city_1914,Emeterio Ochoa,191404
res_city_district_191501,l10n_ve_pad.res_city_1915,Panamericano,191501
res_city_district_191502,l10n_ve_pad.res_city_1915,La Palmita,191502
res_city_district_191601,l10n_ve_pad.res_city_1916,Pedro María Ureña,191601
res_city_district_191602,l10n_ve_pad.res_city_1916,Nueva Arcadia,191602
res_city_district_191701,l10n_ve_pad.res_city_1917,Sucre,191701
res_city_district_191702,l10n_ve_pad.res_city_1917,San Pablo,191702
res_city_district_191703,l10n_ve_pad.res_city_1917,Eleazar López Contreras,191703
res_city_district_191801,l10n_ve_pad.res_city_1918,Andrés Bello,191801
res_city_district_191901,l10n_ve_pad.res_city_1919,Fernández Feo,191901
res_city_district_191902,l10n_ve_pad.res_city_1919,Santo Domingo,191902
res_city_district_191903,l10n_ve_pad.res_city_1919,Alberto Adriani,191903
res_city_district_192001,l10n_ve_pad.res_city_1920,Libertad,192001
res_city_district_192002,l10n_ve_pad.res_city_1920,Cipriano Castro,192002
res_city_district_192003,l10n_ve_pad.res_city_1920,Manuel Felipe Rugeles,192003
res_city_district_192101,l10n_ve_pad.res_city_1921,Samuel Darío Maldonado,192101
res_city_district_192102,l10n_ve_pad.res_city_1921,Boconó,192102
res_city_district_192103,l10n_ve_pad.res_city_1921,Hernández,192103
res_city_district_192201,l10n_ve_pad.res_city_1922,Seboruco,192201
res_city_district_192301,l10n_ve_pad.res_city_1923,Antonio Rómulo Costa,192301
res_city_district_192401,l10n_ve_pad.res_city_1924,Francisco De Miranda,192401
res_city_district_192501,l10n_ve_pad.res_city_1925,José María Vargas,192501
res_city_district_192601,l10n_ve_pad.res_city_1926,Rafael Urdaneta,192601
res_city_district_192701,l10n_ve_pad.res_city_1927,Simón Rodríguez,192701
res_city_district_192801,l10n_ve_pad.res_city_1928,Torbes,192801
res_city_district_192901,l10n_ve_pad.res_city_1929,San Judas Tadeo,192901
res_city_district_200101,l10n_ve_pad.res_city_2001,Betijoque,200101
res_city_district_200102,l10n_ve_pad.res_city_2001,José Gregorio Hernández,200102
res_city_district_200103,l10n_ve_pad.res_city_2001,La Pueblita,200103
res_city_district_200104,l10n_ve_pad.res_city_2001,Los Cedros,200104
res_city_district_200201,l10n_ve_pad.res_city_2002,Boconó,200201
res_city_district_200202,l10n_ve_pad.res_city_2002,El Carmen,200202
res_city_district_200203,l10n_ve_pad.res_city_2002,Mosquey,200203
res_city_district_200204,l10n_ve_pad.res_city_2002,Ayacucho,200204
res_city_district_200205,l10n_ve_pad.res_city_2002,Burbusay,200205
res_city_district_200206,l10n_ve_pad.res_city_2002,General Rivas,200206
res_city_district_200207,l10n_ve_pad.res_city_2002,Monseñor Jáuregui,200207
res_city_district_200208,l10n_ve_pad.res_city_2002,Rafael Rangel,200208
res_city_district_200209,l10n_ve_pad.res_city_2002,San José,200209
res_city_district_200210,l10n_ve_pad.res_city_2002,San Miguel,200210
res_city_district_200211,l10n_ve_pad.res_city_2002,Guaramacal,200211
res_city_district_200212,l10n_ve_pad.res_city_2002,Vega De Guaramacal,200212
res_city_district_200301,l10n_ve_pad.res_city_2003,Carache,200301
res_city_district_200302,l10n_ve_pad.res_city_2003,La Concepción,200302
res_city_district_200303,l10n_ve_pad.res_city_2003,Cuicas,200303
res_city_district_200304,l10n_ve_pad.res_city_2003,Panamericana,200304
res_city_district_200305,l10n_ve_pad.res_city_2003,Santa Cruz,200305
res_city_district_200401,l10n_ve_pad.res_city_2004,Escuque,200401
res_city_district_200402,l10n_ve_pad.res_city_2004,Sabana Libre,200402
res_city_district_200403,l10n_ve_pad.res_city_2004,La Unión,200403
res_city_district_200404,l10n_ve_pad.res_city_2004,Santa Rita,200404
res_city_district_200501,l10n_ve_pad.res_city_2005,Cristóbal Mendoza,200501
res_city_district_200502,l10n_ve_pad.res_city_2005,Chiquinquirá,200502
res_city_district_200503,l10n_ve_pad.res_city_2005,Matriz,200503
res_city_district_200504,l10n_ve_pad.res_city_2005,Monseñor Carrillo,200504
res_city_district_200505,l10n_ve_pad.res_city_2005,Cruz Carrillo,200505
res_city_district_200506,l10n_ve_pad.res_city_2005,Andrés Linares,200506
res_city_district_200507,l10n_ve_pad.res_city_2005,Tres Esquinas,200507
res_city_district_200601,l10n_ve_pad.res_city_2006,La Quebrada,200601
res_city_district_200602,l10n_ve_pad.res_city_2006,Jajó,200602
res_city_district_200603,l10n_ve_pad.res_city_2006,La Mesa,200603
res_city_district_200604,l10n_ve_pad.res_city_2006,Santiago,200604
res_city_district_200605,l10n_ve_pad.res_city_2006,Cabimbú,200605
res_city_district_200606,l10n_ve_pad.res_city_2006,Tuñame,200606
res_city_district_200701,l10n_ve_pad.res_city_2007,Mercedes Díaz,200701
res_city_district_200702,l10n_ve_pad.res_city_2007,Juan Ignacio Montilla,200702
res_city_district_200703,l10n_ve_pad.res_city_2007,La Beatriz,200703
res_city_district_200704,l10n_ve_pad.res_city_2007,Mendoza,200704
res_city_district_200705,l10n_ve_pad.res_city_2007,La Puerta,200705
res_city_district_200706,l10n_ve_pad.res_city_2007,San Luis,200706
res_city_district_200801,l10n_ve_pad.res_city_2008,Chejendé,200801
res_city_district_200802,l10n_ve_pad.res_city_2008,Carrillo,200802
res_city_district_200803,l10n_ve_pad.res_city_2008,Cegarra,200803
res_city_district_200804,l10n_ve_pad.res_city_2008,Bolivia,200804
res_city_district_200805,l10n_ve_pad.res_city_2008,Manuel Salvador Ulloa,200805
res_city_district_200806,l10n_ve_pad.res_city_2008,San José,200806
res_city_district_200807,l10n_ve_pad.res_city_2008,Arnoldo Gabaldón,200807
res_city_district_200901,l10n_ve_pad.res_city_2009,El Dividive,200901
res_city_district_200902,l10n_ve_pad.res_city_2009,Agua Caliente,200902
res_city_district_200903,l10n_ve_pad.res_city_2009,El Cenizo,200903
res_city_district_200904,l10n_ve_pad.res_city_2009,Agua Santa,200904
res_city_district_200905,l10n_ve_pad.res_city_2009,Valerita,200905
res_city_district_201001,l10n_ve_pad.res_city_2010,Monte Carmelo,201001
res_city_district_201002,l10n_ve_pad.res_city_2010,Buena Vista,201002
res_city_district_201003,l10n_ve_pad.res_city_2010,Santa María Del Horcón,201003
res_city_district_201101,l10n_ve_pad.res_city_2011,Motatán,201101
res_city_district_201102,l10n_ve_pad.res_city_2011,El Baño,201102
res_city_district_201103,l10n_ve_pad.res_city_2011,Jalisco,201103
res_city_district_201201,l10n_ve_pad.res_city_2012,Pampán,201201
res_city_district_201202,l10n_ve_pad.res_city_2012,Santa Ana,201202
res_city_district_201203,l10n_ve_pad.res_city_2012,La Paz,201203
res_city_district_201204,l10n_ve_pad.res_city_2012,Flor De Patria,201204
res_city_district_201301,l10n_ve_pad.res_city_2013,Carvajal,201301
res_city_district_201302,l10n_ve_pad.res_city_2013,Antonio Nicolás Briceño,201302
res_city_district_201303,l10n_ve_pad.res_city_2013,Campo Alegre,201303
res_city_district_201304,l10n_ve_pad.res_city_2013,José Leonardo Suárez,201304
res_city_district_201401,l10n_ve_pad.res_city_2014,Sabana De Mendoza,201401
res_city_district_201402,l10n_ve_pad.res_city_2014,Junín,201402
res_city_district_201403,l10n_ve_pad.res_city_2014,Valmore Rodríguez,201403
res_city_district_201404,l10n_ve_pad.res_city_2014,El Paraíso,201404
res_city_district_201501,l10n_ve_pad.res_city_2015,Santa Isabel,201501
res_city_district_201502,l10n_ve_pad.res_city_2015,Araguaney,201502
res_city_district_201503,l10n_ve_pad.res_city_2015,El Jagüito,201503
res_city_district_201504,l10n_ve_pad.res_city_2015,La Esperanza,201504
res_city_district_201601,l10n_ve_pad.res_city_2016,Sabana Grande,201601
res_city_district_201602,l10n_ve_pad.res_city_2016,Cheregüé,201602
res_city_district_201603,l10n_ve_pad.res_city_2016,Granados,201603
res_city_district_201701,l10n_ve_pad.res_city_2017,El Socorro,201701
res_city_district_201702,l10n_ve_pad.res_city_2017,Los Caprichos,201702
res_city_district_201703,l10n_ve_pad.res_city_2017,Antonio José De Sucre,201703
res_city_district_201801,l10n_ve_pad.res_city_2018,Campo Elías,201801
res_city_district_201802,l10n_ve_pad.res_city_2018,Arnoldo Gabaldón,201802
res_city_district_201901,l10n_ve_pad.res_city_2019,Santa Apolonia,201901
res_city_district_201902,l10n_ve_pad.res_city_2019,La Ceiba,201902
res_city_district_201903,l10n_ve_pad.res_city_2019,El Progreso,201903
res_city_district_201904,l10n_ve_pad.res_city_2019,Tres De Febrero,201904
res_city_district_202001,l10n_ve_pad.res_city_2020,Pampanito,202001
res_city_district_202002,l10n_ve_pad.res_city_2020,Pampanito Ii,202002
res_city_district_202003,l10n_ve_pad.res_city_2020,La Concepción,202003
res_city_district_210101,l10n_ve_pad.res_city_2101,Bolívar,210101
res_city_district_210201,l10n_ve_pad.res_city_2102,Bruzual,210201
res_city_district_210202,l10n_ve_pad.res_city_2102,Campo Elías,210202
res_city_district_210301,l10n_ve_pad.res_city_2103,Nirgua,210301
res_city_district_210302,l10n_ve_pad.res_city_2103,Salom,210302
res_city_district_210303,l10n_ve_pad.res_city_2103,Temerla,210303
res_city_district_210401,l10n_ve_pad.res_city_2104,San Felipe,210401
res_city_district_210402,l10n_ve_pad.res_city_2104,Albarico,210402
res_city_district_210403,l10n_ve_pad.res_city_2104,San Javier,210403
res_city_district_210501,l10n_ve_pad.res_city_2105,Sucre,210501
res_city_district_210601,l10n_ve_pad.res_city_2106,Urachiche,210601
res_city_district_210701,l10n_ve_pad.res_city_2107,Peña,210701
res_city_district_210702,l10n_ve_pad.res_city_2107,San Andrés,210702
res_city_district_210801,l10n_ve_pad.res_city_2108,José Antonio Páez,210801
res_city_district_210901,l10n_ve_pad.res_city_2109,La Trinidad,210901
res_city_district_211001,l10n_ve_pad.res_city_2110,Cocorote,211001
res_city_district_211101,l10n_ve_pad.res_city_2111,Independencia,211101
res_city_district_211201,l10n_ve_pad.res_city_2112,Arístides Bastidas,211201
res_city_district_211301,l10n_ve_pad.res_city_2113,Manuel Monge,211301
res_city_district_211401,l10n_ve_pad.res_city_2114,Veroes,211401
res_city_district_211402,l10n_ve_pad.res_city_2114,El Guayabo,211402
res_city_district_220101,l10n_ve_pad.res_city_2201,General Urdaneta,220101
res_city_district_220102,l10n_ve_pad.res_city_2201,Libertador,220102
res_city_district_220103,l10n_ve_pad.res_city_2201,Manuel Guanipa Matos,220103
res_city_district_220104,l10n_ve_pad.res_city_2201,Marcelino Briceño,220104
res_city_district_220105,l10n_ve_pad.res_city_2201,San Timoteo,220105
res_city_district_220106,l10n_ve_pad.res_city_2201,Pueblo Nuevo,220106
res_city_district_220201,l10n_ve_pad.res_city_2202,Pedro Lucas Urribarri,220201
res_city_district_220202,l10n_ve_pad.res_city_2202,Santa Rita,220202
res_city_district_220203,l10n_ve_pad.res_city_2202,José Cenovio Urribarri,220203
res_city_district_220204,l10n_ve_pad.res_city_2202,El Mene,220204
res_city_district_220301,l10n_ve_pad.res_city_2203,Santa Cruz Del Zulia,220301
res_city_district_220302,l10n_ve_pad.res_city_2203,Urribarri,220302
res_city_district_220303,l10n_ve_pad.res_city_2203,Moralito,220303
res_city_district_220304,l10n_ve_pad.res_city_2203,San Carlos Del Zulia,220304
res_city_district_220305,l10n_ve_pad.res_city_2203,Santa Bárbara,220305
res_city_district_220401,l10n_ve_pad.res_city_2204,Luis De Vicente,220401
res_city_district_220402,l10n_ve_pad.res_city_2204,Ricaurte,220402
res_city_district_220403,l10n_ve_pad.res_city_2204,Monseñor Marcos Sergio Godoy,220403
res_city_district_220404,l10n_ve_pad.res_city_2204,San Rafael,220404
res_city_district_220405,l10n_ve_pad.res_city_2204,Las Parcelas,220405
res_city_district_220406,l10n_ve_pad.res_city_2204,Tamare,220406
res_city_district_220407,l10n_ve_pad.res_city_2204,La Sierrita,220407
res_city_district_220501,l10n_ve_pad.res_city_2205,Bolívar,220501
res_city_district_220502,l10n_ve_pad.res_city_2205,Coquivacoa,220502
res_city_district_220503,l10n_ve_pad.res_city_2205,Cristo De Aranza,220503
res_city_district_220504,l10n_ve_pad.res_city_2205,Chiquinquirá,220504
res_city_district_220505,l10n_ve_pad.res_city_2205,Santa Lucía,220505
res_city_district_220506,l10n_ve_pad.res_city_2205,Olegario Villalobos,220506
res_city_district_220507,l10n_ve_pad.res_city_2205,Juana De Avila,220507
res_city_district_220508,l10n_ve_pad.res_city_2205,Caracciolo Parra Pérez,220508
res_city_district_220509,l10n_ve_pad.res_city_2205,Idelfonso Vásquez,220509
res_city_district_220510,l10n_ve_pad.res_city_2205,Cacique Mara,220510
res_city_district_220511,l10n_ve_pad.res_city_2205,Cecilio Acosta,220511
res_city_district_220512,l10n_ve_pad.res_city_2205,Raúl Leoni,220512
res_city_district_220513,l10n_ve_pad.res_city_2205,Francisco Eugenio Bustamante,220513
res_city_district_220514,l10n_ve_pad.res_city_2205,Manuel Dagnino,220514
res_city_district_220515,l10n_ve_pad.res_city_2205,Luis Hurtado Higuera,220515
res_city_district_220516,l10n_ve_pad.res_city_2205,Venancio Pulgar,220516
res_city_district_220517,l10n_ve_pad.res_city_2205,Antonio Borjas Romero,220517
res_city_district_220518,l10n_ve_pad.res_city_2205,San Isidro,220518
res_city_district_220601,l10n_ve_pad.res_city_2206,Faría,220601
res_city_district_220602,l10n_ve_pad.res_city_2206,San Antonio,220602
res_city_district_220603,l10n_ve_pad.res_city_2206,Ana María Campos,220603
res_city_district_220604,l10n_ve_pad.res_city_2206,San José,220604
res_city_district_220605,l10n_ve_pad.res_city_2206,Altagracia,220605
res_city_district_220701,l10n_ve_pad.res_city_2207,Guajira,220701
res_city_district_220702,l10n_ve_pad.res_city_2207,Elías Sánchez Rubio,220702
res_city_district_220703,l10n_ve_pad.res_city_2207,Sinamaica,220703
res_city_district_220704,l10n_ve_pad.res_city_2207,Alta Guajira,220704
res_city_district_220801,l10n_ve_pad.res_city_2208,San José De Perijá,220801
res_city_district_220802,l10n_ve_pad.res_city_2208,Bartolomé De Las Casas,220802
res_city_district_220803,l10n_ve_pad.res_city_2208,Libertad,220803
res_city_district_220804,l10n_ve_pad.res_city_2208,Río Negro,220804
res_city_district_220901,l10n_ve_pad.res_city_2209,Gibraltar,220901
res_city_district_220902,l10n_ve_pad.res_city_2209,Heras,220902
res_city_district_220903,l10n_ve_pad.res_city_2209,Monseñor Arturo Celestino Alvarez,220903
res_city_district_220904,l10n_ve_pad.res_city_2209,Rómulo Gallegos,220904
res_city_district_220905,l10n_ve_pad.res_city_2209,Bobures,220905
res_city_district_220906,l10n_ve_pad.res_city_2209,El Batey,220906
res_city_district_221001,l10n_ve_pad.res_city_2210,Andrés Bello,221001
res_city_district_221002,l10n_ve_pad.res_city_2210,Potreritos,221002
res_city_district_221003,l10n_ve_pad.res_city_2210,El Carmelo,221003
res_city_district_221004,l10n_ve_pad.res_city_2210,Chiquinquirá,221004
res_city_district_221005,l10n_ve_pad.res_city_2210,Concepción,221005
res_city_district_221101,l10n_ve_pad.res_city_2211,Eleazar López Contreras,221101
res_city_district_221102,l10n_ve_pad.res_city_2211,Alonso De Ojeda,221102
res_city_district_221103,l10n_ve_pad.res_city_2211,Venezuela,221103
res_city_district_221104,l10n_ve_pad.res_city_2211,Campo Lara,221104
res_city_district_221105,l10n_ve_pad.res_city_2211,Libertad,221105
res_city_district_221201,l10n_ve_pad.res_city_2212,Udón Pérez,221201
res_city_district_221202,l10n_ve_pad.res_city_2212,Encontrados,221202
res_city_district_221301,l10n_ve_pad.res_city_2213,Donaldo García,221301
res_city_district_221302,l10n_ve_pad.res_city_2213,Sixto Zambrano,221302
res_city_district_221303,l10n_ve_pad.res_city_2213,El Rosario,221303
res_city_district_221401,l10n_ve_pad.res_city_2214,Ambrosio,221401
res_city_district_221402,l10n_ve_pad.res_city_2214,Germán Ríos Linares,221402
res_city_district_221403,l10n_ve_pad.res_city_2214,Jorge Hernández,221403
res_city_district_221404,l10n_ve_pad.res_city_2214,La Rosa,221404
res_city_district_221405,l10n_ve_pad.res_city_2214,Punta Gorda,221405
res_city_district_221406,l10n_ve_pad.res_city_2214,Carmen Herrera,221406
res_city_district_221407,l10n_ve_pad.res_city_2214,San Benito,221407
res_city_district_221408,l10n_ve_pad.res_city_2214,Rómulo Betancourt,221408
res_city_district_221409,l10n_ve_pad.res_city_2214,Arístides Calvani,221409
res_city_district_221501,l10n_ve_pad.res_city_2215,Raúl Cuenca,221501
res_city_district_221502,l10n_ve_pad.res_city_2215,La Victoria,221502
res_city_district_221503,l10n_ve_pad.res_city_2215,Rafael Urdaneta,221503
res_city_district_221601,l10n_ve_pad.res_city_2216,José Ramón Yepes,221601
res_city_district_221602,l10n_ve_pad.res_city_2216,La Concepción,221602
res_city_district_221603,l10n_ve_pad.res_city_2216,San José,221603
res_city_district_221604,l10n_ve_pad.res_city_2216,Mariano Parra León,221604
res_city_district_221701,l10n_ve_pad.res_city_2217,Monagas,221701
res_city_district_221702,l10n_ve_pad.res_city_2217,Isla De Toas,221702
res_city_district_221801,l10n_ve_pad.res_city_2218,Marcial Hernández,221801
res_city_district_221802,l10n_ve_pad.res_city_2218,Francisco Ochoa,221802
res_city_district_221803,l10n_ve_pad.res_city_2218,San Francisco,221803
res_city_district_221804,l10n_ve_pad.res_city_2218,El Bajo,221804
res_city_district_221805,l10n_ve_pad.res_city_2218,Domitila Flores,221805
res_city_district_221806,l10n_ve_pad.res_city_2218,Los Cortijos,221806
res_city_district_221901,l10n_ve_pad.res_city_2219,Barí,221901
res_city_district_221902,l10n_ve_pad.res_city_2219,Jesús María Semprún,221902
res_city_district_222001,l10n_ve_pad.res_city_2220,Simón Rodríguez,222001
res_city_district_222002,l10n_ve_pad.res_city_2220,Carlos Quevedo,222002
res_city_district_222003,l10n_ve_pad.res_city_2220,Francisco Javier Pulgar,222003
res_city_district_222101,l10n_ve_pad.res_city_2221,Rafael María Baralt,222101
res_city_district_222102,l10n_ve_pad.res_city_2221,Manuel Manrique,222102
res_city_district_222103,l10n_ve_pad.res_city_2221,Rafael Urdaneta,222103
res_city_district_230101,l10n_ve_pad.res_city_2301,San José,230101
res_city_district_230102,l10n_ve_pad.res_city_2301,Virgen Del Valle,230102
res_city_district_230103,l10n_ve_pad.res_city_2301,San Rafael,230103
res_city_district_230104,l10n_ve_pad.res_city_2301,José Vidal Marcano,230104
res_city_district_230105,l10n_ve_pad.res_city_2301,Leonardo Ruíz Pineda,230105
res_city_district_230106,l10n_ve_pad.res_city_2301,Monseñor Argimiro García,230106
res_city_district_230107,l10n_ve_pad.res_city_2301,Mariscal Antonio José De Sucre,230107
res_city_district_230108,l10n_ve_pad.res_city_2301,Juan Millán,230108
res_city_district_230201,l10n_ve_pad.res_city_2302,Pedernales,230201
res_city_district_230202,l10n_ve_pad.res_city_2302,Luis Beltrán Prieto Figueroa,230202
res_city_district_230301,l10n_ve_pad.res_city_2303,Curiapo,230301
res_city_district_230302,l10n_ve_pad.res_city_2303,Santos De Abelgas,230302
res_city_district_230303,l10n_ve_pad.res_city_2303,Manuel Renaud,230303
res_city_district_230304,l10n_ve_pad.res_city_2303,Padre Barral,230304
res_city_district_230305,l10n_ve_pad.res_city_2303,Francisco Aniceto Lugo,230305
res_city_district_230306,l10n_ve_pad.res_city_2303,Almirante Luis Brión,230306
res_city_district_230401,l10n_ve_pad.res_city_2304,Imataca,230401
res_city_district_230402,l10n_ve_pad.res_city_2304,Rómulo Gallegos,230402
res_city_district_230403,l10n_ve_pad.res_city_2304,Juan Bautista Arismendi,230403
res_city_district_230404,l10n_ve_pad.res_city_2304,Manuel Piar,230404
res_city_district_230405,l10n_ve_pad.res_city_2304,Cinco De Julio,230405
res_city_district_240101,l10n_ve_pad.res_city_2401,Caraballeda,240101
res_city_district_240102,l10n_ve_pad.res_city_2401,Carayaca,240102
res_city_district_240103,l10n_ve_pad.res_city_2401,Caruao,240103
res_city_district_240104,l10n_ve_pad.res_city_2401,Catia La Mar,240104
res_city_district_240105,l10n_ve_pad.res_city_2401,La Guaira,240105
res_city_district_240106,l10n_ve_pad.res_city_2401,Macuto,240106
res_city_district_240107,l10n_ve_pad.res_city_2401,Maiquetía,240107
res_city_district_240108,l10n_ve_pad.res_city_2401,Naiguatá,240108
res_city_district_240109,l10n_ve_pad.res_city_2401,El Junko,240109
res_city_district_240110,l10n_ve_pad.res_city_2401,Urimare,240110
res_city_district_240111,l10n_ve_pad.res_city_2401,Carlos Soublette,240111
